,Unnamed: 0,ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,month,week
950,742309,A-742318,MapQuest,201.0,2,2019-09-12 18:02:25,2019-09-12 19:38:24,42.98875,-88.03872700000002,,,0.0,Right hand shoulder blocked due to accident on I-41 Southbound at Exit 2B CR-NN.,3042.0,S 101st St,L,Milwaukee,Milwaukee,WI,53227,US,US/Central,KMWC,2019-09-12 17:45:00,64.0,64.0,88.0,29.29,5.0,E,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,37
1420,2311213,A-2311237,Bing,,2,2016-09-23 16:46:46,2016-09-23 22:46:46,28.00495,-81.75183,28.004958,-81.75184200000002,0.001,At Old Eagle Lake Rd - Accident.,1700.0, Recker Hwy,R,Winter Haven,Polk,FL,33880-1962,US,US/Eastern,KGIF,2016-09-23 16:53:00,91.0,,45.0,29.95,10.0,WNW,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,38
1839,566990,A-566998,MapQuest,201.0,2,2019-12-23 17:55:32,2019-12-23 20:26:12,34.124962,-81.233971,,,0.0,Accident on US-76 Dutch Fork Rd at SC-6 Dreher Shoals Rd.,3597.0,Dreher Shoals Rd,L,Irmo,Richland,SC,29063-9115,US,US/Eastern,KFDW,2019-12-23 17:55:00,50.0,50.0,100.0,29.24,10.0,ENE,15.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,12,52
1537,176722,A-176724,MapQuest,201.0,3,2016-09-06 10:04:20,2016-09-06 11:04:20,38.610252,-90.21048,,,0.0,Accident on I-55 I-44 Eastbound between Exit 289 Jefferson Ave and Exit 290 / I-55.,,I-55 S,R,Saint Louis,St. Louis City,MO,63104,US,US/Central,KCPS,2016-09-06 09:53:00,84.9,,67.0,30.12,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,36
1588,1008429,A-1008441,MapQuest,241.0,2,2019-04-18 12:59:13,2019-04-18 13:44:35,28.49807,-81.401009,,,0.0,Lane blocked due to accident on Rio Grande Ave at 45th St.,1598.0,45th St,L,Orlando,Orange,FL,32839-1203,US,US/Eastern,KORL,2019-04-18 12:53:00,84.0,84.0,51.0,29.89,10.0,S,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,16
296,2126808,A-2126831,MapQuest,201.0,2,2017-09-07 09:46:27,2017-09-07 10:16:13,36.154018,-86.796738,,,0.0,Accident on Hayes St near 18th Ave.,1800.0,Hayes St,R,Nashville,Davidson,TN,37203-2504,US,US/Central,KBNA,2017-09-07 09:53:00,64.9,,58.0,30.18,10.0,Calm,,,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,9,36
1110,1225270,A-1225285,MapQuest,201.0,2,2018-12-11 07:53:55,2018-12-11 08:25:00,39.627331,-105.025452,,,0.0,Accident on CO-88 Federal Blvd at Grand Ave.,2994.0,W Grand Ave,L,Englewood,Arapahoe,CO,80110-6317,US,US/Mountain,KAPA,2018-12-11 07:53:00,43.0,36.4,22.0,30.01,10.0,WSW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,50
461,2847076,A-2847100,Bing,,2,2017-12-19 18:30:18,2017-12-20 00:30:18,35.065059999999995,-80.8515,35.06504,-80.84119,0.583,At US-521/Exit 61 - Accident. Right lane blocked.,,I-485 S,R,Charlotte,Mecklenburg,NC,28277,US,US/Eastern,KEQY,2017-12-19 18:53:00,60.1,,57.0,30.07,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,12,51
1301,1009538,A-1009550,MapQuest,201.0,2,2019-04-18 08:42:51,2019-04-18 09:59:50,40.634888,-111.904816,,,0.0,Right hand shoulder blocked due to accident on I-215 Eastbound at Exit 12 I-15.,,I-215 E,R,Salt Lake City,Salt Lake,UT,84107,US,US/Mountain,KU42,2019-04-18 08:54:00,49.0,49.0,66.0,26.01,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,16
1175,1390214,A-1390230,MapQuest,201.0,3,2018-08-31 13:55:55,2018-08-31 14:40:38,30.269373,-81.612206,,,0.0,Accident on I-95 Northbound at Exits 346A 346B FL-109 University Blvd.,,I-95 S,R,Jacksonville,Duval,FL,32207,US,US/Eastern,KNIP,2018-08-31 13:53:00,91.0,,55.0,30.1,10.0,ESE,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,35
377,927119,A-927128,MapQuest,201.0,2,2019-05-09 09:01:12,2019-05-09 10:03:51,41.205025,-111.994942,,,0.0,Right hand shoulder blocked due to accident on I-15 Northbound after Exit 341 UT-79 31st St.,,Hinkley Dr,R,Ogden,Weber,UT,84405,US,US/Mountain,KOGD,2019-05-09 08:53:00,50.0,50.0,43.0,25.42,10.0,ENE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5,19
798,2880855,A-2880879,Bing,,2,2017-09-18 17:47:28,2017-09-18 23:47:28,38.57306,-121.50902,38.56131,-121.51483,0.87,At I-80-BR/US-50/Exit 518 - Accident.,,I-5 S,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2017-09-18 17:53:00,75.0,,50.0,29.85,10.0,SSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,38
1178,1710906,A-1710929,MapQuest,201.0,2,2018-04-10 08:09:58,2018-04-10 08:39:47,36.93203,-121.787445,,,0.0,Accident on Airport Blvd at Holm Rd.,462.0,Airport Blvd,R,Watsonville,Santa Cruz,CA,95076-2002,US,US/Pacific,KWVI,2018-04-10 08:06:00,55.0,,93.0,30.09,5.0,NNW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,15
105,2718622,A-2718646,Bing,,2,2018-10-17 17:13:23,2018-10-17 17:43:23,41.847694,-87.91923,41.84713,-87.91922,0.039,At Cermak Rd/22nd St - Accident. Lane blocked.,,Tri State Tollway S,R,Elmhurst,Cook,IL,60126,US,US/Central,KORD,2018-10-17 16:51:00,50.0,,35.0,30.35,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,42
126,2076887,A-2076910,MapQuest,201.0,2,2017-10-13 07:46:43,2017-10-13 08:16:12,39.831089,-75.089073,,,0.0,Left hand shoulder blocked due to accident on NJ-42 Northbound at Exit 12 NJ-41 Hurffville Rd.,,Hurffville Rd,R,Woodbury,Gloucester,NJ,08096,US,US/Eastern,KPHL,2017-10-13 07:54:00,57.0,,77.0,30.4,10.0,NE,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,41
1131,1167087,A-1167101,MapQuest,241.0,3,2019-01-12 17:14:29,2019-01-12 17:44:07,34.470901,-117.345985,,,0.0,1 right lane blocked due to accident on I-15 Southbound at Exit 147 Bear Valley Rd.,,Barstow Fwy S,R,Victorville,San Bernardino,CA,92392,US,US/Pacific,KVCV,2019-01-12 16:48:00,,,,30.04,10.0,North,17.3,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,1,2
836,1212599,A-1212613,MapQuest,201.0,2,2018-12-04 08:59:31,2018-12-04 09:28:51,41.089161,-112.045341,,,0.0,Left lane closed due to accident on UT-108 Antelope Dr Eastbound at 1000 W.,976.0,W 1700 S,R,Clearfield,Davis,UT,84015-8527,US,US/Mountain,KHIF,2018-12-04 08:58:00,13.5,-3.7,70.0,30.54,10.0,ESE,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,49
355,226633,A-226635,MapQuest,201.0,2,2016-08-25 07:37:16,2016-08-25 08:07:16,39.763756,-84.215065,,,0.0,Accident on Edgewood Ave at Broadway St.,800.0,N Broadway St,R,Dayton,Montgomery,OH,45402-6247,US,US/Eastern,KFFO,2016-08-25 07:18:00,75.2,,100.0,30.08,10.0,SSW,1.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,34
1615,2678948,A-2678972,Bing,,2,2018-12-11 13:01:00,2018-12-11 13:30:26,32.76758,-96.89079,32.76657,-96.90248,0.6829999999999999,At Chalk Hill Rd/Exit 39 - Accident. Lane blocked.,,Tom Landry Fwy,R,Dallas,Dallas,TX,75212,US,US/Central,KDAL,2018-12-11 12:53:00,61.0,,30.0,30.22,10.0,SSW,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,50
682,1785122,A-1785145,MapQuest,201.0,2,2018-03-16 10:34:01,2018-03-16 11:03:45,32.727669,-117.155891,,,0.0,Accident on CA-163 Southbound at I-5.,,CA-163 N,R,San Diego,San Diego,CA,92101,US,US/Pacific,KSAN,2018-03-16 10:51:00,57.9,,60.0,30.07,10.0,Variable,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3,11
916,1141496,A-1141510,MapQuest,201.0,2,2019-02-26 18:57:02,2019-02-26 20:11:52,30.39732,-91.108177,,,0.0,Accident on LA-3064 Essen Ln at Anselmo Ln.,5758.0,Essen Ln,R,Baton Rouge,East Baton Rouge,LA,70810-1109,US,US/Central,KBTR,2019-02-26 18:53:00,62.1,,75.0,30.17,10.0,ENE,5.8,,Overcast,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Day,2,9
869,930529,A-930538,MapQuest,201.0,2,2019-05-11 18:25:51,2019-05-11 19:49:27,45.511108,-122.515442,,,0.0,Accident on 143rd Ave both ways around Mill Ct.,1721.0,SE 143rd Ave,R,Portland,Multnomah,OR,97233-2607,US,US/Pacific,KTTD,2019-05-11 18:53:00,77.0,77.0,34.0,29.79,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5,19
209,1249324,A-1249339,MapQuest,201.0,2,2018-12-26 23:01:02,2018-12-26 23:30:48,30.397854,-97.857162,,,0.0,Accident on RM-620 Northbound at Steiner Ranch Blvd.,6678.0,Ranch Road 620 N,L,Austin,Travis,TX,78732,US,US/Central,KATT,2018-12-26 22:57:00,55.0,,89.0,29.7,1.8,WNW,16.1,0.03,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,12,52
881,1583407,A-1583426,MapQuest,201.0,2,2018-06-08 10:13:15,2018-06-08 10:42:47,36.05592,-79.893501,,,0.0,Accident on Wendover Ave near I-40.,,W Wendover Ave,R,Greensboro,Guilford,NC,27407,US,US/Eastern,KGSO,2018-06-08 09:54:00,77.0,,79.0,30.18,8.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6,23
140,2020461,A-2020484,MapQuest,201.0,2,2017-11-15 18:13:17,2017-11-15 18:43:02,33.848644,-79.068596,,,0.0,Accident on US-501 Church St at Mill Pond Rd.,1401.0,Mill Pond Rd,L,Conway,Horry,SC,29527-4732,US,US/Eastern,KHYW,2017-11-15 18:15:00,42.8,,100.0,30.11,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,11,46
1436,64120,A-64122,MapQuest,241.0,2,2017-01-20 04:38:35,2017-01-20 05:23:11,33.878475,-117.657646,,,0.01,Lane blocked due to accident on CA-91 Westbound at Exit 44 Green River Rd.,,Green River Rd,R,Corona,Riverside,CA,92880,US,US/Pacific,KAJO,2017-01-20 04:27:00,51.8,,88.0,29.81,,South,3.5,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1,3
1338,2286023,A-2286047,Bing,,4,2016-12-20 10:13:45,2016-12-20 16:13:45,36.95889,-76.41058000000002,36.946983,-76.404836,0.882,Closed at VA-135/College Dr/Exit 8 - Road closed due to accident.,,I-664 S,R,Newport News,Newport News,VA,23607,US,US/Eastern,KLFI,2016-12-20 09:58:00,36.3,28.0,64.0,30.57,10.0,NNE,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,51
1058,2710090,A-2710114,Bing,,2,2018-10-01 16:09:18,2018-10-01 16:39:00,33.800046,-117.878158,33.792482,-117.879559,0.529,At Orangewood Ave - Accident.,,CA-57 N,R,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2018-10-01 15:53:00,,,,29.73,10.0,West,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,40
1573,226966,A-226968,MapQuest,201.0,3,2016-09-06 13:57:50,2016-09-06 15:27:50,39.596771,-84.238365,,,0.0,Accident on I-75 Northbound at Exit 41 Austin Blvd.,,I-75 S,R,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2016-09-06 13:53:00,87.1,,51.0,30.18,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,36
1094,1726080,A-1726103,MapQuest,201.0,2,2018-04-18 05:50:20,2018-04-18 06:20:08,39.712654,-86.380737,,,0.0,Accident on Dan Jones Rd at Beechwood Dr.,389.0,N Dan Jones Rd,R,Plainfield,Hendricks,IN,46168-1878,US,US/Eastern,KIND,2018-04-18 05:54:00,36.0,29.6,70.0,29.87,10.0,East,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,4,16
1562,1385153,A-1385169,MapQuest,201.0,2,2018-10-29 06:08:04,2018-10-29 06:37:43,32.767517,-96.835632,,,0.0,Accident on Sylvan Ave at Dallas Fort Worth Tpke.,,Sylvan Ave,R,Dallas,Dallas,TX,75208,US,US/Central,KRBD,2018-10-29 05:53:00,64.9,,70.0,30.04,10.0,SW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,10,44
889,2677188,A-2677212,Bing,,2,2018-12-08 11:55:40,2018-12-08 15:55:40,45.53411,-122.564536,45.53411,-122.56426,0.013,At I-84/US-30/Banfield Expy (West) - Accident.,,E Portland Fwy S,R,Portland,Multnomah,OR,97220,US,US/Pacific,KPDX,2018-12-08 11:53:00,39.9,32.9,70.0,30.38,8.0,ESE,11.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,49
711,1573693,A-1573711,MapQuest,201.0,3,2018-06-04 10:13:03,2018-06-04 10:42:42,38.26915,-85.499611,,,2.25,Accident on exit ramp from I-265 Northbound at Exit 29 to Old Henry Rd.,,KY-841 N,R,Louisville,Jefferson,KY,40223,US,US/Eastern,KLOU,2018-06-04 09:53:00,70.0,,57.0,30.03,10.0,NNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6,23
1265,987953,A-987964,MapQuest,201.0,2,2019-04-08 07:43:06,2019-04-08 08:42:49,34.70496,-82.25698100000002,,,0.0,Accident on SC-453 Harrison Bridge Rd at SC-55 Fairview Rd.,379.0,Harrison Bridge Rd,R,Simpsonville,Greenville,SC,29680-7134,US,US/Eastern,KGYH,2019-04-08 07:47:00,63.0,63.0,94.0,29.04,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,15
862,2779463,A-2779487,Bing,,3,2018-05-12 09:21:54,2018-05-12 15:21:54,41.850561,-87.93741800000002,41.84864,-87.94049,0.206,Between I-294/Tri-State Tollway and York Toll Plaza - Accident.,,I-88 W,R,Oak Brook,DuPage,IL,60523,US,US/Central,KMDW,2018-05-12 08:53:00,46.9,,93.0,30.05,6.0,NNE,11.5,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5,19
857,2226997,A-2227021,MapQuest,201.0,3,2017-08-22 06:54:50,2017-08-22 07:24:07,38.775787,-90.339417,,,0.0,Left lane closed due to accident on I-270 Westbound at I-170.,,I-270 W,R,Hazelwood,St. Louis County,MO,63042,US,US/Central,KSTL,2017-08-22 06:51:00,71.1,,96.0,29.94,10.0,ESE,4.6,0.14,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,34
10,253590,A-253592,MapQuest,201.0,2,2016-08-19 19:24:30,2016-08-19 19:54:30,40.040001,-76.30162,,,0.0,Accident on US-222 Lime St at PA-462 Orange St.,199.0,E Orange St,L,Lancaster,Lancaster,PA,17602-2819,US,US/Eastern,KLNS,2016-08-19 19:53:00,80.1,,60.0,29.91,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,8,33
1693,357451,A-357454,MapQuest,201.0,2,2017-03-13 20:51:24,2017-03-13 21:20:54,28.455276,-82.59075899999998,,,0.0,Restrictions due to accident on Canterbury St between Mead Dr and London Ave.,1350.0,London Ave,R,Spring Hill,Hernando,FL,34606,US,US/Eastern,KBKV,2017-03-13 20:53:00,64.9,,97.0,29.83,3.0,ESE,8.1,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,3,11
1798,63631,A-63632,MapQuest,201.0,2,2017-01-18 18:36:59,2017-01-18 19:21:37,34.016548,-118.186188,,,0.0,Accident on Union Pacific Ave near Eastman Ave.,4126.0,Union Pacific Ave,R,Commerce,Los Angeles,CA,90023-4032,US,US/Pacific,KCQT,2017-01-18 18:47:00,57.0,,74.0,30.13,6.0,Calm,,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,1,3
282,817860,A-817869,MapQuest,241.0,3,2019-07-24 11:33:56,2019-07-24 13:48:44,40.701736,-73.991577,,,0.0,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound after Exit 28A Old Fulton St.,,Brooklyn Brg,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2019-07-24 11:51:00,79.0,79.0,54.0,29.8,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7,30
810,456662,A-456668,MapQuest,201.0,2,2017-06-25 13:50:49,2017-06-25 14:20:37,38.660648,-121.327477,,,0.0,Accident on Manzanita Ave at Madison Ave.,,Manzanita Ave,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2017-06-25 13:55:00,84.2,,40.0,29.93,10.0,South,11.5,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6,25
1091,608486,A-608495,MapQuest,201.0,2,2019-10-24 18:04:46,2019-10-24 19:35:07,35.125439,-80.916336,,,0.0,Accident on Westinghouse Blvd at I-77 Exits 1A 1A-B 1B 3.,,I-485 N,R,Charlotte,Mecklenburg,NC,28273,US,US/Eastern,KCLT,2019-10-24 17:52:00,68.0,68.0,33.0,29.44,10.0,SE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,43
291,1506544,A-1506561,MapQuest,201.0,3,2018-08-28 15:17:59,2018-08-28 16:02:27,34.939262,-82.07539399999997,,,0.0,Left lane blocked due to accident on I-85 Southbound at Exit 66 US-29 Greenville Hwy.,,Greenville Hwy,R,Wellford,Spartanburg,SC,29385,US,US/Eastern,KGSP,2018-08-28 14:53:00,91.9,,38.0,30.14,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,35
754,1577389,A-1577408,MapQuest,406.0,3,2018-06-05 02:12:06,2018-06-05 03:41:12,47.468418,-122.216454,,,0.0399999991059,Entry ramp to I-405 Southbound from WA-167 Northbound closed due to planned construction work.,,I-405 S,R,Renton,King,WA,98055,US,US/Pacific,KRNT,2018-06-05 01:53:00,53.1,,77.0,30.02,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,6,23
626,2143540,A-2143564,MapQuest,241.0,3,2017-09-15 09:22:57,2017-09-15 10:07:29,40.423325,-80.10588100000002,,,0.0,Lane blocked due to accident on I-376 Westbound at Exit 64A I-79.,,I-79 N,R,Carnegie,Allegheny,PA,15106,US,US/Eastern,KAGC,2017-09-15 09:21:00,61.0,,93.0,30.14,2.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,37
941,154235,A-154237,MapQuest,201.0,3,2016-10-04 16:45:23,2016-10-04 17:15:04,33.964027,-84.6157,,,0.0,Right lane blocked due to accident on Ernest W Barrett Pkwy Southbound at Burnt Hickory Rd.,2700.0,Ernest W Barrett Pkwy NW,L,Marietta,Cobb,GA,30064,US,US/Eastern,KRYY,2016-10-04 16:52:00,82.4,,42.0,30.0,10.0,SE,12.7,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10,40
859,2269000,A-2269024,Bing,,2,2016-09-28 07:59:25,2016-09-28 13:59:25,39.06096,-94.49432,39.05617,-94.48392,0.649,At I-435/Exit 8 - Accident.,,I-70 E,R,Kansas City,Jackson,MO,64129,US,US/Central,KMKC,2016-09-28 07:54:00,57.9,,67.0,29.97,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9,39
129,2085131,A-2085154,MapQuest,201.0,2,2017-10-18 07:28:56,2017-10-18 07:58:45,42.178917,-70.915993,,,0.0,Accident on MA-3 Northbound at Derby St.,,Derby St,R,Hingham,Plymouth,MA,02043,US,US/Eastern,KBOS,2017-10-18 07:54:00,52.0,,59.0,30.23,10.0,SW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,42
1334,1839205,A-1839228,MapQuest,201.0,3,2018-02-12 06:05:52,2018-02-12 06:35:02,38.258991,-85.74940500000002,,,0.0,Right lane blocked due to accident on I-64 Westbound near I-65.,,I-64 W,R,Louisville,Jefferson,KY,40202,US,US/Eastern,KLOU,2018-02-12 05:53:00,26.1,19.4,78.0,30.5,10.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2,7
323,1030133,A-1030145,MapQuest,201.0,2,2019-04-01 16:23:05,2019-04-01 17:52:49,33.12109,-80.311882,,,0.0,Accident on US-78 both ways at SC-27.,1073.0,Highway 78,L,Ridgeville,Dorchester,SC,29472-8119,US,US/Eastern,KDYB,2019-04-01 16:15:00,57.0,57.0,33.0,30.17,10.0,NNE,9.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4,14
1089,2494967,A-2494991,Bing,,2,2019-12-31 18:37:00,2019-12-31 19:12:29,33.666659,-117.881948,33.666659,-117.881948,0.0,At Bristol St - Accident.,298.0, Bristol St,L,Costa Mesa,Orange,CA,92626-5908,US,US/Pacific,KSNA,2019-12-31 18:53:00,63.0,63.0,58.0,29.96,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,12,1
1000,931416,A-931425,MapQuest,201.0,3,2019-05-13 08:38:33,2019-05-13 09:25:00,42.357037,-71.184074,,,0.0,Left lane blocked due to accident on I-90 Massachusetts Turnpike Westbound at Washington St.,361.0,Centre St,L,Newton,Middlesex,MA,02458-1719,US,US/Eastern,KBOS,2019-05-13 08:54:00,53.0,53.0,61.0,29.96,10.0,ENE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5,20
1550,2897024,A-2897048,Bing,,2,2017-08-24 19:21:00,2017-08-25 01:21:00,29.68045,-95.38746,29.68071,-95.37216,0.919,At TX-288/Exit 38 - Accident.,,I-610 E,R,Houston,Harris,TX,77054,US,US/Central,KMCJ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8,34
1863,1847285,A-1847308,MapQuest,201.0,2,2018-02-15 13:43:24,2018-02-15 14:45:00,34.135246,-80.88153100000002,,,0.0,Accident on Forum Dr between Marketplace Cmn and Springs Rd.,1320.0,N Springs Rd,R,Columbia,Richland,SC,29223-5573,US,US/Eastern,KCUB,2018-02-15 13:53:00,73.9,,62.0,30.15,10.0,West,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2,7
1978,1102033,A-1102046,MapQuest,201.0,2,2019-02-06 10:10:30,2019-02-06 11:10:01,32.864471,-96.900291,,,0.0,Accident on TX-12-LOOP Southbound at Walton Walker Blvd.,,Loop 12 S,R,Dallas,Dallas,TX,75220,US,US/Central,KDAL,2019-02-06 09:53:00,71.1,,84.0,29.84,9.0,South,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2,6
